mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0,0,0,0,0,0,2.778,-1.331,0.945,-4.165,0,0,0,1,0,0,0,1,1,0,0.761938,0.655475,0.526435,0.567558,0.719813,0.220115,0.544182,0.760322,2.160492,1.633761,1.325428,0.519385,2.593029,0.293561,0,0,0.428539,0.166457,0.750379,-0.713294,0,0,0
3,0,2,0,6,0,6.446,-0.404,3.976,-2.948,0,1,0,0,2,0,2,2,0,3,0.801103,0.826805,1.035628,0.88042,1.374762,0.446235,0.487808,1.010031,3.051291,2.928073,0.714324,0,0.527482,0.542689,4.429849,1.146678,0.615135,2.552701,1.904652,0,0,0,0
2,0,2,0,5,-1,3.669,-2.578,1.788,-4.257,0,0,0,0,1,0,0,0,0,1,1.107821,0.851537,1.320283,1.166783,0.769696,0.777788,0.563632,1.08394,4.411506,2.311753,0.291479,0.036017,1.329005,0.667608,0.929515,0.510856,0.725842,0.664517,2.137636,-0.677083,0,0,1
1,1,1,1,0,-1,2.228,-2.606,1.851,-4.55,0,0,0,0,0,0,0,1,1,0,0.800529,0.946421,0.656248,0.686536,0.691099,0.411365,0.48309,1.113175,2.918894,2.683665,0.253156,1.28688,0.762077,0.191951,0,0.497816,3.649651,1.563116,1.840744,-0.354167,0,0,0
5,0,2,0,7,0,3.943,-2.899,2.058,-5.48,0,1,0,0,2,0,0,1,0,2,1.476994,1.043288,1.025603,1.132901,1.159524,0.776918,0.786942,1.356468,4.897762,2.860602,1.644328,0,1.027263,0.016358,3.470532,1.273657,0.317782,2.807886,3.11994,-0.125,0,0,0
2,0,1,0,2,0,4.969,-2.824,2.294,-3.902,0,0,0,0,0,0,0,0,0,0,0.790606,1.164074,0.518567,0.701218,1.527385,0.250259,0.707383,1.430287,2.359877,3.373829,2.08127,0.061206,0.89261,0.282994,0.836226,0.159933,0.121319,0.678617,0.15028,-0.591173,0,0,2
0,2,0,1,2,0,1.02,-3.704,0.564,-4.177,1,0,1,1,0,1,2,0,1,0,0.862595,0.589447,0.888618,0.828977,0.376581,0.418283,0.45596,0.838109,3.242083,1.83631,0.556405,0.216409,0.088092,0.028516,0.533804,0.245196,0.295868,0.6628,0.628571,-0.660574,0,0,1
3,1,3,1,9,-2,8.314,-2.99,4.364,-7.722,1,3,0,1,4,1,1,3,1,4,1.225775,1.170887,1.8103,1.499165,1.454221,0.923384,0.872328,2.033455,5.658941,4.737569,0.576951,0.360778,2.853715,0.081734,2.916209,0.472454,1.653043,2.020899,4.679093,-2.361012,0,0,1
1,2,1,2,3,-6,2.435,-6.759,2.533,-8.365,1,2,2,1,0,1,0,0,2,0,1.664836,1.112257,1.382666,1.666539,0.784795,0.993805,0.767967,1.206063,6.413607,2.66014,2.732697,0.231096,1.811293,0.580938,1.401046,1.184857,0.844566,0.785376,1.360511,-1.800947,0,0,0
0,1,0,1,1,-4,2.829,-3.525,0.775,-3.801,1,1,1,0,0,0,0,0,2,0,0.849108,0.727045,0.684124,0.73888,0.626428,0.376646,0.465849,0.571504,3.332094,1.49759,2.700807,0,0.88272,0.1953,0,0.106862,0.114211,0,0.575478,-1.525947,0,0,0
1,3,0,4,0,-8,3.688,-12.941,3.458,-5.465,0,0,0,0,0,0,0,1,0,0,1.444783,1.119639,1.064378,1.264345,0.79139,1.496627,0.628433,1.28298,6.741097,2.811376,0.781835,0.774091,0.278426,0.780668,0.567603,5.012764,0.554076,0.686024,1.126057,-1.425595,0,0,0
1,1,0,1,0,-3,2.108,-2.043,0.763,-4.034,0,1,0,0,0,0,0,0,1,0,0.79492,0.698987,0.797411,0.865892,0.55132,0.521102,0.46336,0.579677,3.161375,1.735585,0.368947,0.189564,1.05893,0.336407,0,0.334792,0.800877,0.302585,1.290774,-0.604167,0,0,0
1,0,0,0,0,0,2.116,-1.93,1.564,-2.884,0,0,0,0,0,0,0,0,0,0,0.67904,0.705062,0.5024,0.696352,0.456714,0.574819,0.395832,0.927238,2.247486,1.614111,0.582878,0.854113,0.902437,0.142173,0.0398,0.041455,2.555183,0.630347,0.489583,-0.416667,0,0,1
2,1,1,1,4,-2,5.295,-0.403,2.027,-3.033,0,0,1,0,0,0,0,0,1,2,0.447217,0.638172,0.248297,0.435129,0.374271,0.220185,0.316347,0.591076,1.481615,1.249935,0.807913,2.003449,1.415078,0.031683,0.494893,0.34878,1.781893,0.822536,1.010417,0,0,0,0
0,1,0,1,4,-2,3.366,-4.478,0.038,-6.932,0,0,0,0,0,0,0,0,1,0,1.101081,0.539671,1.005227,0.924654,0.436839,0.506917,0.409085,0.610644,3.362168,1.057605,2.765132,0.031692,2.137797,0.095761,0,0.319775,0.981297,0.26525,0.53659,-2.371726,0,0,1
1,0,0,0,0,0,3.933,-1.223,1.428,-3.254,0,0,1,0,0,0,0,0,2,0,0.903066,0.856953,0.351971,0.693259,0.683015,0.334817,0.674178,1.65483,2.363393,2.617764,1.394724,1.395285,0.407403,0.084795,0.385335,0,0.519259,0.640661,1.461607,0,0,0,0
2,1,1,0,3,0,4.156,-1.994,3.977,-5.393,0,1,0,0,1,0,1,1,0,3,1.329124,1.07772,0.84506,1.309712,0.623543,0.512153,0.640591,1.011658,3.7646,2.19307,1.441391,1.160151,1.529387,0.078522,0.344825,0,2.514464,0.134473,3.668081,-0.2125,0,0,0
1,1,1,0,2,-2,2.942,-4.59,2.131,-6.773,1,1,0,1,2,1,1,2,2,2,1.982611,0.796003,1.088042,1.845992,0.331301,1.392791,0.378098,1.236543,5.230296,2.023168,0.300724,1.260919,2.208311,4.034153,0.504867,0.184761,2.029808,0.464386,0.785417,-0.675,0,0,2
0,0,0,0,4,0,2.861,-2.356,0.535,-8.139,0,1,0,0,0,0,0,0,0,0,1.49514,0.576284,1.512623,1.422003,0.452676,0.620803,0.42723,0.675529,5.450209,1.397391,0.321544,0.414405,3.163115,0.125064,0,0.224635,1.146867,0,1.0625,-0.145833,0,0,0
2,1,1,1,1,-2,1.38,-4.545,1.088,-14.139,1,5,0,1,1,0,0,4,1,2,1.083966,0.410007,0.434204,0.938174,0.204532,0.803616,0.273684,0.575035,2.523033,1.241843,1.411491,0.327113,0.05218,0.211487,0.713464,0.147864,0.357486,1.46017,0.508333,0,0,0,0
0,1,0,1,0,-3,2.23,-1.406,0.27,-4.695,1,1,1,0,0,0,0,1,1,1,0.409523,0.472685,0.4592,0.47674,0.294331,0.284444,0.223073,0.624982,1.987297,1.563946,0.632971,0.302618,1.000814,0.157976,0.066369,0.394921,0.232489,0.405136,0.0625,-0.166667,0,0,0
0,1,0,1,0,-2,3.222,-4.51,1.146,-5.21,0,0,0,0,0,0,0,0,1,0,1.324445,0.915327,1.185883,1.260503,0.833139,0.600575,0.496378,0.946321,4.617885,2.194061,1.468521,1.595328,2.273998,0.039826,0.151416,0.369288,0.251094,0.287435,0.572636,-2.121726,0,0,1
2,1,1,3,5,-6,1.903,-6.383,0.14,-8.909,0,0,0,0,1,0,0,0,2,1,1.857032,0.584516,1.605328,1.420298,0.31691,1.036299,0.388145,0.536732,5.299723,1.223809,3.767476,0.169779,1.965485,0,0.529399,0.117649,0.426686,0,2.43125,-0.885417,0,0,1
3,0,2,1,2,0,9.76,-4.442,1.652,-3.604,1,0,0,0,0,0,0,0,1,2,1.722716,1.12556,1.101987,1.898129,0.59237,1.59404,0.676723,1.376362,5.679926,2.535305,1.218053,1.368717,0.530958,0.294855,2.588155,1.611838,0.949474,3.876704,1.25058,-0.452083,0,0,2
0,0,0,0,0,0,1.609,-1.573,0,-4.169,0,0,0,0,0,0,0,0,0,0,0.790725,0.535013,0.491327,0.584061,0.371166,0.32933,0.275999,0.716437,2.827994,1.682012,0.673552,0.119991,0.64743,0.068298,0,0,0.133545,0.247678,0.027381,-0.395833,0,0,0
2,3,2,3,2,-10,1.833,-4.744,0.437,-7.561,2,0,2,2,0,2,0,0,2,0,2.287005,0.667992,2.727437,1.940555,0.4548,1.319258,0.54597,0.794865,6.642342,1.811944,0.568267,1.592473,2.302409,0.138246,0,0.19057,0.541645,0.09642,1.20625,-3.470377,0,0,0
2,1,1,1,0,-2,1.277,-3.919,0.005,-3.004,0,0,1,0,0,0,0,1,1,1,0.639896,0.368282,0.555925,0.499089,0.245549,0.379119,0.225574,0.529019,2.253262,0.782857,0.308119,0.656025,1.177582,0,0,0.00834,1.357269,0.703505,0.160417,-0.239583,0,0,0
2,0,1,0,3,0,1.395,-2.109,0.31,-3.389,0,0,0,0,0,0,0,0,0,0,0.912616,0.648455,0.752551,0.903866,0.410382,0.481892,0.394545,0.586013,2.936173,1.407522,0.565517,0.911848,1.390177,0.064123,0.16596,0.767882,0,0.783217,1.062689,0,0,0,1
0,0,0,0,0,0,1.073,-2.959,0.325,-1.927,0,1,0,0,0,0,0,0,0,0,0.570645,0.257588,0.368882,0.4689,0.157254,0.40332,0.204855,0.308498,1.884162,0.576906,0.703768,0.050193,0.437278,0.076047,0.125975,0.543553,0.108949,0.151293,0.472024,-0.125,0,0,1
0,1,0,0,0,0,2.556,-2.196,1.859,-2.347,0,0,0,0,0,0,0,0,1,0,0.640612,0.489658,0.433534,0.553384,0.384543,0.357305,0.348194,0.526547,2.44651,1.2874,0.80095,0,0.088796,0.095761,0.017656,0,0,0.166457,0.124049,-1.166369,0,0,1
0,0,0,0,0,-1,3.203,-5.195,2.221,-5.432,0,0,0,0,0,0,0,0,0,0,1.216509,0.59137,1.397652,1.333261,0.530132,0.763931,0.518761,0.642496,5.238836,1.611404,1.561556,0,0.84819,0.334491,0.348808,0.256299,1.477354,0,0.09375,-0.649021,0,0,1
3,0,0,0,1,0,1.561,-3.344,1.045,-13.264,0,2,0,0,1,0,1,1,1,1,0.98599,0.978394,1.053575,1.097326,0.810314,0.698931,0.491679,0.880646,4.272967,2.199352,1.738381,1.47287,4.192269,0.688485,0.808027,0.273929,0.271147,0.653404,1.617654,-0.60303,0,0,1
1,1,1,1,2,0,3.192,-3.283,1.79,-3.631,0,0,0,1,0,0,1,0,1,0,0.790433,1.054162,0.493123,0.761052,1.118263,0.49691,0.622133,1.25361,3.228771,2.33565,1.480221,0,1.061076,0.056755,0.6545,0.614067,0.925716,1.102577,0.465179,-0.629167,0,0,0
0,0,0,0,0,0,2.087,-1.9,1.153,-2.793,0,0,0,0,0,0,0,0,0,0,0.667645,0.65238,0.523386,0.561417,0.397247,0.302154,0.316548,0.878641,2.12201,1.477023,2.270725,0.575968,1.254368,0.220759,0,0.224675,0.555653,0.107397,0.3875,-0.072917,0,0,0
0,1,0,1,0,-3,0.38,-3.234,0,-2.859,1,0,1,1,0,1,0,0,1,1,0.234521,0.202226,0.138231,0.253981,0.135305,0.162202,0.165901,0.178979,1.085881,0.434557,1.002601,0,1.292754,0.12079,0,0,0,0,0.05,-0.625,0,0,0
0,2,0,1,0,-3,1.061,-7.322,0.837,-6.601,0,1,0,0,1,0,2,0,0,1,1.285463,0.522535,1.781274,1.537741,0.366769,1.358646,0.408683,0.804362,5.628567,1.652227,0.430508,0.764469,1.827079,0.277217,0,0.852979,0.98893,0.620939,0.354167,-2.027976,0,0,0
1,3,0,0,1,0,2.763,-3.564,3.052,-5.93,0,1,0,0,0,0,0,2,0,2,1.848917,1.018774,1.056396,1.353284,0.742027,0.653043,0.652183,1.28988,5.573854,2.833155,0.629514,0.746087,1.38692,1.020868,0.612843,0,1.750801,0.765685,0.963028,-0.65129,0,0,0
0,0,1,0,0,0,0.991,-2.51,3.203,-0.904,0,0,0,0,0,0,0,0,0,0,0.310726,0.334938,0.37305,0.340349,0.190939,0.171678,0.171362,0.312657,1.465158,0.919481,0.448537,0.504532,0.088092,0.138246,0.445753,0,0.656497,0,0.869048,-0.0625,0,0,1
1,0,1,0,2,0,5.383,-0.643,3.91,-1.484,0,0,0,0,1,0,0,0,0,1,0.786777,1.009822,0.914985,0.881748,1.325294,0.395682,0.450653,0.856453,2.85313,2.812753,0.127404,0.206407,0.197831,0,1.453352,0,1.157843,0.387263,0.167857,0,0,0,0
1,0,0,0,0,0,2.473,-2.327,1.926,-3.604,0,0,0,1,0,0,0,0,1,0,0.954516,0.73494,0.927351,0.865895,0.672386,0.510492,0.52701,1.045182,3.402945,1.928287,0.6448,0,0.595024,0.156994,0.719776,0.018932,0.744036,0.202694,0.957797,-0.125,0,0,0
0,0,0,0,0,0,1.134,-1.413,0.646,-0.658,0,0,0,0,0,0,0,0,0,0,0.432653,0.31616,0.232587,0.324941,0.261615,0.207525,0.142941,0.241065,1.320807,0.71391,0.310269,0,0,0,0,0,0.044807,0,0,0,0,0,0
1,1,0,1,0,-2,1.474,-4.43,0.413,-2.855,0,0,1,0,0,1,0,0,1,0,0.565683,0.428132,0.359149,0.502074,0.397716,0.401899,0.400733,0.45426,2.218126,1.030086,0.386689,0.351298,1.547378,0.132151,0,0.362404,0.093628,0,0.540625,-0.934375,0,0,0
0,0,0,0,0,0,1.322,-2.72,0.65,-3.534,0,0,0,0,0,0,0,0,0,0,0.858072,0.617684,0.793996,0.855671,0.477505,0.396408,0.404363,0.725996,3.003009,1.71152,1.014359,0.53497,0.207403,0.702772,0.032002,0.01037,0.511539,0.452818,0,-0.627232,0,0,0
1,1,1,1,3,-1,3.26,-6.009,2.474,-6.762,0,1,1,0,0,0,0,0,1,0,1.677015,1.110967,1.38988,1.784247,0.786804,0.998912,0.782363,1.36593,6.279806,2.759946,2.064581,0.231096,1.255454,0.580938,1.401046,0.362404,0.844566,0.785376,1.360511,-1.186364,0,0,0
2,0,1,0,4,-1,1.782,-3.422,3.043,-2.332,1,0,0,1,0,0,0,1,1,0,0.972413,1.111663,0.700689,0.790224,0.890893,0.602764,0.435487,1.254858,3.337465,2.458507,0.952445,0.47396,1.357243,0.89259,0.436819,0.160352,1.278319,0,0.407635,-0.00932,0,0,0
0,0,0,0,3,0,1.625,-2.179,2.219,-1.888,0,0,0,0,0,0,0,0,0,1,0.95453,0.492123,0.829275,0.762802,0.226275,0.347263,0.339185,0.363008,3.391431,0.725943,0.359916,0.271233,0,0.09314,0.459047,0.373948,0.985714,0,0.3125,-0.175694,0,0,0
1,0,0,0,0,0,2.507,-4.418,1.823,-3.728,1,1,0,0,1,1,1,1,1,1,0.724218,1.190272,0.486792,0.643975,0.711223,0.473609,0.497089,0.820013,3.100381,2.557167,0.408628,0.581486,0.076735,0.443534,1.212327,0.314178,0.656021,0.807001,0.33869,-0.271635,0,0,1
0,0,0,0,0,0,1.287,-1.407,0.271,-3.463,0,0,0,0,0,0,0,0,0,0,0.623825,0.298086,0.618568,0.648606,0.182428,0.39885,0.308414,0.358629,2.835051,0.848855,0.312361,0.340637,0.088092,0,0,0,1.785018,0,0.36553,-0.375,0,0,0
0,1,0,1,0,-4,2.821,-9.577,2.042,-5.759,3,0,0,3,0,0,0,4,4,0,2.104716,1.63971,2.00331,2.352219,0.904469,1.573702,0.859358,1.328806,9.270933,3.484077,1.841139,0.834582,1.547644,0.363904,1.118456,1.093678,0.917968,0,0.53097,-0.657138,0,0,1
0,0,0,0,0,0,1.201,-0.617,0.496,-2.06,0,1,0,1,0,0,0,0,0,0,0.314312,0.28796,0.118815,0.309764,0.235462,0.094905,0.176852,0.411379,0.869367,0.986781,0.971387,0,0.553095,0.428059,0.16713,0,0.114211,0.957378,0.396496,-0.027564,0,0,0
2,0,1,0,3,-1,3.026,-4.079,0.498,-4.982,0,0,0,0,0,1,1,0,1,0,1.138802,1.172265,0.508848,0.886613,0.943942,0.675582,0.522065,1.458989,3.505832,3.321931,1.130017,1.017337,1.156206,0.095194,0.243859,0.214698,0.27856,0.24336,2.802336,-0.356731,0,0,1
2,0,1,0,3,0,3.596,-0.837,3.905,-1.74,0,0,0,0,2,0,0,1,0,2,0.799854,0.930254,0.920138,0.850185,1.299256,0.357933,0.583375,0.938938,2.926727,2.660963,0.582972,0.24833,0.558645,0,1.00385,0.030216,1.262815,0.953063,1.415774,-0.041667,2,0,0
0,1,0,1,0,0,0.828,-2.676,1.578,-9.142,0,0,0,0,0,0,0,1,1,1,0.504448,0.457179,0.597717,0.589164,0.268638,0.245514,0.178003,0.407945,1.893126,0.993323,0.594564,0.915722,1.192133,0,0,0,0.14323,0,0.1875,-0.683631,0,0,0
1,2,1,2,2,0,2.277,-3.087,0.01,-6.878,1,0,1,1,0,1,0,1,1,0,1.182199,0.587204,1.58421,1.289894,0.484782,0.929816,0.446224,0.644754,4.681121,1.56503,0.851966,0.090897,1.287409,0.63502,0,0.245969,0.055294,0.627383,0.76875,-0.5,0,0,1
0,1,0,1,0,0,1.645,-2.955,1.709,-2.656,0,0,0,0,0,0,0,0,0,0,0.895917,0.556247,0.652382,0.662257,0.479174,0.37254,0.315003,0.488317,3.288603,1.165536,0.301716,0.160818,0.173696,0.224949,0.170595,0.362404,0.02077,0.504806,1.1875,-0.291667,0,0,0
0,1,0,1,1,0,2.273,-4.9,1.099,-2.643,0,1,0,0,1,0,0,1,0,1,1.207393,0.704312,1.385106,1.42548,0.613901,0.643042,0.503427,0.911295,4.181899,2.196087,1.665979,0.417101,1.2409,1.198765,0.572871,0.104655,0.62558,0,0.864529,-1.250947,0,0,0
5,1,4,1,7,-2,4.579,-1.555,2.772,-4.8,1,1,1,1,2,1,0,1,1,2,0.957392,0.836979,0.796476,1.011915,0.658868,0.445316,0.46491,0.974096,3.296142,2.198291,1.196995,0.64663,2.061257,0.058879,0.621443,0.374755,0.381667,1.156944,4.906248,-0.313781,0,0,0
1,2,0,1,0,-2,1.396,-3.745,3.329,-2.244,1,1,1,1,0,1,1,0,1,1,0.986632,0.645357,0.991894,0.94488,0.441858,0.363742,0.421394,0.638695,3.712684,1.725992,0.359916,0.221229,0.660524,0.364253,0.666114,0.460724,0.602987,0,0.915774,-1.184226,0,0,0
0,1,0,1,0,0,2.274,-2.68,5.528,-3.373,0,0,0,0,0,0,0,0,0,1,1.037225,0.61885,1.044847,1.027744,0.413263,0.448166,0.342185,0.835739,3.715972,1.680141,0.685653,0.415866,3.373768,0.251357,0.996551,1.176725,1.068951,0.273512,0.386042,-1.172971,0,0,0
2,0,1,1,0,-6,3.08,-1.868,0.4,-7.178,2,1,1,2,1,1,0,0,2,2,0.566531,0.943349,0.496414,0.599479,0.734692,0.348398,0.47418,0.989452,2.556059,2.515116,0.429373,0.4318,1.716329,0.163602,0,0,2.592965,0.986954,1.267353,0,0,0,0
1,0,0,0,0,0,0.881,-2.715,0.985,-2.47,0,0,0,0,0,0,0,0,0,0,0.615744,1.120523,0.323648,0.526625,0.84289,0.493198,0.439598,0.910891,2.150949,2.109287,0.958894,0.496311,0.27573,1.371526,0.228845,1.04653,0.135258,0.654513,0.0625,-0.084135,0,0,0
1,0,0,0,0,0,0.958,-3.604,1.5,-3.243,0,2,0,0,0,0,0,0,0,0,0.580539,0.81525,0.537141,0.668393,0.466137,0.332504,0.421484,0.931851,2.424186,2.131441,1.039202,0.929087,0.088092,1.677796,0.34387,0.279733,0.676858,0.886199,0.458333,-0.285417,0,0,0
1,2,0,2,1,-4,1.287,-9.743,1.685,-11.007,1,0,1,1,0,2,1,1,2,1,1.335098,1.01301,1.530042,1.221711,1.28543,1.214802,0.618986,1.038073,4.840351,3.097836,0.337059,1.682097,2.405308,0.209638,0.821878,3.43372,0.556669,0.682889,0.938885,-0.375,0,0,0
0,0,0,0,0,0,2.258,-3.23,2.959,-1.975,0,1,0,0,0,0,0,1,0,0,0.605216,0.79813,0.50418,0.635597,0.479179,0.354479,0.356155,0.783537,2.470111,2.378628,0.017078,1.114068,0.380775,2.759603,1.07883,0.323265,0.008361,0.00966,0.803274,-0.53125,0,0,1
0,2,2,2,2,-4,2.733,-4.142,1.612,-5.099,1,0,2,0,0,1,0,0,2,0,1.230133,0.918096,1.073802,1.077962,0.749988,0.580014,0.429771,1.124593,3.89503,2.745652,1.161569,1.056707,2.765036,0.730561,0.229482,0.249193,0.995063,0.096614,0.422793,-0.65,0,0,0
2,1,2,1,6,-2,5.114,-2.761,3.998,-3.698,1,0,0,0,2,0,0,0,1,2,0.955258,0.866405,0.955487,1.113629,0.742005,0.613199,0.670937,1.062543,4.080597,2.443769,1.918203,0,0.405407,0.031683,1.242885,0,0.098962,0.839323,3.180849,-0.535417,0,0,1
0,0,0,0,0,0,1.262,-1.097,0.255,-1.413,0,0,0,0,0,0,0,0,0,0,0.366248,0.456903,0.398033,0.348558,0.777476,0.2619,0.263573,0.538259,1.627313,1.552668,0.073887,0,0.535021,0.056755,0,0,0.444864,0.166457,0,-0.291667,2,0,0
2,0,0,0,0,-1,1.609,-3.44,1.557,-3.418,0,0,0,0,0,1,1,1,1,1,1.095802,0.963826,0.692672,1.052589,0.779811,0.513344,0.769943,1.067895,3.680814,2.43225,1.454349,0.095386,0.146262,0.110519,0,0.238132,1.21466,0.554485,1.834921,-0.410196,0,0,0
2,1,0,0,1,0,1.745,-7.146,1.475,-4.878,1,1,0,0,0,0,0,1,1,0,1.976876,1.340743,1.433483,1.670878,0.601327,1.470866,0.8955,0.889315,8.211447,2.106872,2.899467,0,0.465095,0.460784,0.132374,0.247382,0.012617,0,1.529347,-1.165278,0,-2,1
1,0,1,1,0,-3,5.39,-2.06,4.149,-4.172,0,0,0,0,0,0,0,0,0,0,1.661101,1.124859,1.20279,1.6674,1.684953,1.143979,0.96732,1.428237,4.283171,4.020209,0.215314,0.419425,1.597342,0.620269,0.365378,0.340945,2.469307,0.545233,0.997917,-0.70928,0,0,0
0,0,0,0,1,0,3.541,-1.588,1.346,-4.256,0,1,0,0,1,0,0,1,0,1,0.779474,0.705653,0.581795,0.6379,0.659863,0.344275,0.510305,0.727979,2.628522,1.639631,1.311132,0.637734,1.534227,0.173695,2.236345,0.041455,0,1.915647,0.328869,-0.025,0,0,0
2,0,1,0,4,0,3.501,-5.768,4.85,-5.942,0,2,0,0,1,0,1,1,0,1,1.447624,1.409317,1.569467,1.529834,1.168836,0.890384,0.605673,1.718278,5.667499,3.940615,1.87304,0.419349,0.659171,1.254009,0.947599,0.60044,0.757735,0.463053,2.204464,-1.045238,0,0,0
0,1,0,1,0,-2,1.687,-1.876,0.175,-5.729,0,0,1,0,0,1,0,0,1,0,0.553907,0.47092,0.43028,0.499857,0.369157,0.191493,0.306176,0.533914,1.740253,1.022399,1.169115,0,1.652189,0.1953,0,0,0.100719,0.303206,0.223711,-1.351864,0,0,0
0,1,0,1,2,-2,2.935,-1.802,1.759,-4.656,2,0,1,0,0,0,0,0,2,1,0.514802,0.359263,0.639515,0.552564,0.222477,0.237213,0.147875,1.065761,2.165218,1.768679,1.048121,1.737208,0.578954,0.654646,0.304402,0,0.718798,0.992349,0.793445,-0.8125,0,0,0
1,0,1,0,2,0,3.637,-1.305,2.195,-2.707,0,1,1,1,1,0,1,1,1,1,0.669988,0.649718,0.9382,0.753299,0.524021,0.396442,0.44026,0.714109,3.108205,1.639894,0.11832,0,0.950831,0.555394,1.248417,0.148301,0.234343,0.166457,0.937934,-0.354167,0,0,0
0,2,0,2,0,-4,1.159,-5.678,0.888,-4.658,1,3,0,1,0,0,0,0,1,0,0.986107,0.913357,0.954134,1.081255,0.407307,0.73892,0.520739,0.974649,3.976303,1.940992,0.572023,1.017418,2.014409,1.617855,0.736688,0.513978,0.18873,0.59341,0.689167,-1.544444,0,0,0
2,0,0,0,0,0,3.967,-4.619,3.509,-4.81,0,0,0,0,0,0,1,0,0,0,1.374279,0.817711,1.518161,1.460357,0.510267,0.772011,0.573465,1.02321,5.260434,2.255301,1.032084,0.735103,0.764286,0.845076,0,0.25518,1.930526,0,0.43125,-0.579167,0,0,0
2,0,1,0,1,0,3.026,-3.113,2.238,-3.123,0,0,0,0,0,0,0,0,0,0,1.078987,1.477661,0.988232,1.009656,0.840427,0.521543,0.744092,1.386614,3.865495,3.081615,0.657796,0.649711,0.265684,0.867757,0.995696,1.34904,0,1.084503,2.305751,-0.1375,0,0,1
1,0,1,0,2,0,2.611,-4.839,1.125,-4.961,0,0,0,0,0,0,0,0,0,0,1.436791,1.031904,1.475176,1.431679,0.916155,0.758353,0.804836,1.370208,5.641435,2.780026,0.891004,0,1.127296,0.234493,0.229401,0.224675,0.35176,0.978162,0.876326,-0.167247,0,0,2
0,0,0,0,0,0,1.213,-1.419,0.659,-1.793,0,0,0,0,0,0,0,0,0,0,0.486334,0.180805,0.659774,0.477376,0.142796,0.345315,0.190888,0.198923,2.222688,0.617341,0.053517,0.614795,0.176184,0.106127,0.421592,0,0.312234,0,0.5625,-0.125,0,0,0
1,0,1,1,2,0,2.869,-4.414,1.191,-4.097,0,0,0,0,0,0,0,0,0,0,1.158416,0.600068,1.250669,1.03701,0.748438,0.699176,0.470448,0.976158,3.763433,2.016694,0.920896,0.040254,2.292066,0.001911,0,0.712463,0.64673,0.396632,1.227083,0,0,0,0
2,1,1,0,2,0,3.045,-3.266,2.74,-3.564,0,4,1,1,3,1,1,1,1,3,0.906089,0.904713,0.597318,0.970716,0.690518,0.691088,0.554228,1.3244,2.927527,2.439792,0.949007,2.849172,1.446085,2.220806,2.037089,1.772132,0.818478,2.01005,1.427083,-0.268056,0,0,0
6,0,2,0,4,-1,4.164,-4.544,2.585,-7.71,0,0,0,0,0,0,0,2,0,4,1.407468,0.617506,1.276644,1.144612,0.441746,1.025909,0.539988,0.966023,5.193353,1.5601,1.301638,0,2.349743,0.069222,0.124434,0.276821,1.842957,0.575054,0.802219,-0.858333,0,0,2
0,1,0,0,0,0,0.636,-1.585,0.123,-1.499,0,0,0,0,0,0,0,0,0,0,0.440936,0.343621,0.28103,0.403108,0.276008,0.261435,0.289116,0.321096,1.749646,0.642841,0.336642,0,0.155526,0,0,0.106862,0.934427,0,0,-0.3125,0,0,0
1,1,0,1,0,0,1.988,-3.028,0.456,-4.411,1,0,1,1,0,1,0,0,1,0,0.501319,0.493,0.334208,0.444613,0.88994,0.615558,0.370164,0.644396,1.797768,1.671346,0.390849,1.190684,2.096319,0.018697,0.609744,0,0.154357,0.849347,0.38125,-0.25,0,-2,0
1,0,0,0,2,0,2.842,-5.775,4.953,-5.834,0,0,0,0,0,0,0,0,0,1,1.477905,0.669632,1.096453,1.009438,0.601443,0.932934,0.511612,0.756423,5.406721,1.828565,1.89806,2.060367,1.666827,0.347,0.438414,0.347437,0.452265,0.21091,1.785391,-0.3125,0,0,2
2,2,1,2,2,0,1.29,-3.238,1.441,-2.663,0,1,0,0,0,0,0,1,0,1,0.703669,0.665567,0.996083,0.841107,0.534955,0.444752,0.52911,0.637263,3.623698,1.949882,0.60917,0.87644,0.388987,0.053112,0.935938,0.679492,0.782876,0,0.978274,-0.529663,0,0,0
